tweet_index,tweet_id,date,text,phase,emotions,like_count,retweet_count,impression_count,reply_count,gender,org,matched_keywords,gold_problem,gold_emotion,gold_meaning,gpt_avoidance,gpt_confidence,gpt_reasoning
59,1623472461504184320,2023-02-09 00:02:52,"Avukat Serhan Özdemir ve ailesi Diyarbakır Galeria'da 70 saattir enkaz altında. Umudumuz var, gücümüz kalmadı. Yeterli ekip/ekipan desteği istiyoruz.  @AFADBaskanlik @kizilaydiyarbkr @dbakirvalilik @DepremDairesi",2,['arzu'],7,10,1413,0,female,person,"['enkaz', 'AFAD']",1,1,0,0,high,"Tweet, enkaz altındaki kişilerin kurtarılması için yardım talep ediyor ve duygusal bir ifade içeriyor."
60,1622430395542249472,2023-02-06 03:02:04,Kahramanmaraş Doğukent mahallesi ile Güneşevler mahallesi arasındaki yolu kapatmış durumda içerde 1 anne 3 çocuk olduğu söyleniyor #AFAD #DEPREM #KAHRAMANMARAS https://t.co/DHm2XrwSJO,1,['notr'],20,27,4078,1,male,person,"['#deprem', 'AFAD']",1,0,0,0,high,"Tweet, enkaz altında kalan kişilerin yerini bildirerek yardım koordinasyonu sağlamaya çalışıyor."
61,1627824269857103873,2023-02-21 00:15:24,@uygzey Adana Kıbrıs depremi bekleniyormuş korkuyorum Melike allah yardımcımız olsun,4,"['kaygi', 'korku']",1,0,340,1,male,person,['deprem yardım'],0,1,0,0,high,"Tweet, korku ve dua içeren duygusal ifadeler barındırıyor."
62,1624928783575793664,2023-02-13 00:29:46,"@naber_efendi @OzgurrGundem Onbinlerce insan ölmüş on binlercesi hala enkaz altında kiminin evladı kiminin anası babası gitmiş, yuvaları işleri hayatları gelecekleri yerle bir olmuşken şerefsizler gelip bu insanların rızkına malına mülküne el koyacak cezasını adalet verecek. Kanunda 3-5 yıl ya VİCDANDA⁉️",3,['ofke'],0,0,36,0,male,person,['enkaz'],0,0,1,0,high,"Tweet, adalet ve vicdan üzerinden toplumsal bir sorumluluk ve hesap sorma vurgusu yaparak anlam çıkarma içeriyor."
63,1624929220555165696,2023-02-13 00:31:30,"İl K.K Başkanımız Sn.@muzeyyenkaya Kayapınar İlçe Başkanımız Sn.@ugurdelidere ile birlikte AFAD’ın @KayapinarBeled1’sine bağlı Park 75’te kurduğu çadırda misafir edilen vatandaşlarımız ile bir araya gelip ihtiyaç ve taleplerini alarak geçmiş dileklerinde bulundular.

#deprem https://t.co/inuY3NuQso",3,['kaygi'],70,26,1222,3,male,org,"['#deprem', 'AFAD']",1,0,0,0,high,"Tweet, AFAD çadırında vatandaşların ihtiyaç ve taleplerinin alınması gibi pratik bir çözüm ve yardım koordinasyonunu anlatıyor."
64,1627827460451475458,2023-02-21 00:28:04,@KorhannBa @Ali_Atasoylu @pambikpiremses_ La ne boş yapmışsınız burda sokakta köpekler kedi parçalıyor onlar umrunuzda değilde enkazda kalan kedinin peşinemi düştünüz,4,"['onaylamama', 'ofke']",2,0,58,0,male,person,['enkaz'],0,0,0,1,high,"Tweet, depremle ilgili konuyu hafifletip başka bir konuya geçiş yaparak ironi ve mesafe koyma içeriyor."
65,1622408506191011840,2023-02-06 01:35:05,Çok kötü yaşadık Allah korusun geçmiş olsun Adıyaman #DEPREMOLDU,1,['uzuntu'],0,0,1318,0,male,person,['#deprem'],0,1,0,0,high,"Tweet, duygusal ifadeler içeriyor ve geçmiş olsun dileğiyle birlikte korku ve şükran duygularını yansıtıyor."
66,1622454801165336577,2023-02-06 04:39:03,"Diyarbakır'da bir binanın çökme anı görüntülere yansıdı!

#kahramanmaraş #pazarcık #deprem #sondakika #gaziantep #diyarbakır #şanlıurfa #diyarbakir #pazarcik #magazin #malatya #magazinmahallesi https://t.co/osZtHhUXOl",1,['notr'],0,0,920,0,male,org,"['#deprem', '#Kahramanmaraş', '#Gaziantep']",0,0,0,0,high,"Tweet sadece bir olayın haberini ve etiketleri içeriyor, herhangi bir duygusal ifade, anlam çıkarma veya problem çözme içermiyor."
67,1627824897027190784,2023-02-21 00:17:53,Şu kiralara zam yapanları Allah ıslah etsin. Hiç mi vicdanınız kalmadı? Düşene bir de siz tekme atıyorsunuz öyle mi? Bir o tekmeler size geri dönecek inşallah. O zaman kaçamayacaksınız. Hesaba çekileceksiniz. #kira #deprem Istanbulda #ankara,4,['ofke'],1,0,1197,0,male,person,['#deprem'],0,1,1,0,high,"Tweet, kiralara zam yapanlara karşı duygusal bir tepki ve ahlaki sorumluluk atfı içeriyor."
68,1622407841834213378,2023-02-06 01:32:27,Rabb'im beterinden korusun 🤲🏻 #DEPREMOLDU,1,['notr'],7,0,1267,0,female,person,['#deprem'],0,1,0,0,high,"Tweet, dua ve korku ifadesi içerdiği için emotion_focused kategorisine girer."
69,1623471834959122436,2023-02-09 00:00:22,"Güncel Bilgi 5dk önce                                     Aşkın Güvenkayanın kardeşi Enkaz altında ve Yaşıyor Lütfen Acil Yardım!!!!! Muhammed Gedemen Adres; Kahramanmaraş trabzon caddesi, Kocabaş Apartmanı 1. Kat ( Hadise giyimin sağ tarafı)",2,['notr'],2,2,134,0,female,person,['enkaz'],1,0,0,0,high,"Tweet, enkaz altında kalan bir kişi için acil yardım çağrısı yaparak pratik bir çözüm sunuyor."
70,1627820435751460865,2023-02-21 00:00:09,@mkirikkanat Ne 10 depremzede en az Metin Tamer sitesindeki aileyi barındıracak kadar odası var. Karşı sokağında yıkılan 12 katlı binalarda yaşayanları barındıracak genişliğe sahip ama beyimiz titiz olduğu için böyle bir yardımda elini taşın altına koyamaz @dbdevletbahceli,4,['onaylamama'],1,0,278,0,male,person,['deprem yardım'],0,0,1,0,high,"Tweet, bir kişiye sorumluluk atfederek eleştiri yapıyor ve toplumsal bir anlam çıkarıyor."
71,1624922861486977024,2023-02-13 00:06:14,".كل تأخيرة فيها خيرة
Her gecikmenin arkasında hayr vardır.

Allahım enkaz altından güzel hayırlı haberlerler sevindir bizleri. 🤲",3,['umut'],150,5,2291,4,female,person,['enkaz'],0,1,1,0,high,"Tweet, duygusal bir dua ve dini anlam çıkarma içeriyor."
72,1624922568116281344,2023-02-13 00:05:04,Her izlediğim videoda enkaz altındaki kişinin yerine kendimi koyuyorum kafayı üşütecek gibi oluyorum 5 gün boyunca psikolojiyi nasıl diri tutabiliyorsun gün kavramı yok zaman kavramı yok. Allah bu millete bir daha böyle acılar yaşatmasın https://t.co/GYH8TurQXV,3,"['ofke', 'uzuntu']",3,0,136,0,male,person,['enkaz'],0,1,0,0,high,"Tweet, deprem sonrası duygusal bir tepki ve korku, çaresizlik gibi duyguları ifade ediyor."
73,1624923226596864000,2023-02-13 00:07:41,@hassasbiikalp Duygularım ve bence bir çok insanın duygularının tam tarifi…koskoca ülke olarak tükendik 😔😔😔 #deprem #depremzedelere,3,['uzuntu'],1,0,923,0,male,person,['#deprem'],0,1,0,0,high,"Tweet, duygusal tükenmişlik ve üzüntü ifade ediyor."
74,1624928642622013440,2023-02-13 00:29:12,"Etme kardeşim, halk olarak yalnızız sahipsiziz diyor. ASKER DE HALK, AFAD DA AHBAP DA HALK ZATEN. Yapılara izin verip zamanında müdahale etmeyen devletten bahsediyor adam nerenizden anlıyorsunuz? https://t.co/M6WTKdbGSC",3,"['onaylamama', 'ofke']",0,0,164,1,male,person,['AFAD'],0,0,1,0,high,"Tweet, devletin sorumluluğunu sorgulayan ve toplumsal bir anlam çıkaran ifadeler içeriyor."
75,1624925346314190851,2023-02-13 00:16:06,@bastugnecla1 @yaltakgurbuz Enkaz larından çalanların psikolojileri alt üst kelimeler yetmez ben arkadaşımı kaybettim 😔 ki onların ruh hallerini düşünemiyorum günlerdir canlı bir şekilde mezar içindeler di Allah ım şükür diye sevinsinler bu daha güzel,3,['uzuntu'],1,0,31,1,female,person,['enkaz'],0,1,1,0,high,"Tweet, kaybedilen bir arkadaş için üzüntü ve enkaz altında kalanların durumu için empati içeriyor, ayrıca ahlaki bir değerlendirme yaparak anlam çıkarıyor."
76,1624926612654284802,2023-02-13 00:21:08,"Halkın derdini dert bilen tek lider Remzi Çayıra adam gibi adam #cizre
#deprem #Turkey #enkazaltındayım #hataydeprem #ohal #seferberlik #Elbistan #hatayyardimbekliyor #AFAD #PrayForTurkey #ENKAZALTİNDAYİM #iskenderun #earthquake #tahaduymaz #ACILYARDIM #deprem  #yagma https://t.co/r6Cx5AziPM",3,['onaylama'],40,0,7786,0,male,person,"['#deprem', 'deprem yardım', 'enkaz', 'AFAD']",0,0,1,0,medium,"Tweet, bir liderin halkın derdini dert edindiğini belirterek toplumsal bir anlam çıkarma ve sorumluluk atfı yapmaktadır."
77,1624925863446814720,2023-02-13 00:18:10,@TheBanker345 @nedimsener2010 Ben maraştan bir depremzedeyim. Devlet her yerde. Afad ekibinin olmadığı enkaz yok.,3,['uzuntu'],1,0,56,1,male,person,"['enkaz', 'AFAD']",0,0,0,0,medium,"Tweet, devletin ve AFAD ekiplerinin varlığını belirtmekte, ancak herhangi bir duygusal ifade, anlam çıkarma veya problem çözme içermemektedir."
78,1622477325932830722,2023-02-06 06:08:33,"#deprem K.Maraş, D.Bakır, Antep... Büyük geçmiş olsun. İnşallah çok fazla can kaybı olmaz. Allah tüm insanlarımızı korusun.",1,['kaygi'],5,0,657,0,male,person,['#deprem'],0,1,0,0,high,"Tweet, geçmiş olsun dilekleri ve dua içerdiği için duygusal odaklıdır."
79,1627831411456544768,2023-02-21 00:43:46,AHBAP gönüllüleri enkaz altında kalmıştı! Haluk Levent duyurdu: Az önce kurtarıldılar https://t.co/v5xYUKnOzZ,4,['mutluluk'],9,2,4163,1,male,org,['enkaz'],0,1,0,0,high,"Tweet, kurtarılan gönüllülerle ilgili duygusal bir rahatlama ve sevinç ifadesi içeriyor."
80,1627821697565859841,2023-02-21 00:05:10,"#SONDAKİKA #Hatay Defne İlçesinde 6,4 büyüklüğünde yeni bir #deprem oldu.",4,['kaygi'],1,0,411,1,male,org,['#deprem'],1,0,0,0,high,"Tweet, yeni bir depremin büyüklüğü ve yerini bildirerek bilgi paylaşımı yapmaktadır."
81,1623472417656930308,2023-02-09 00:02:41,"@ProfDemirtas İSTANBUL'DA JENERATÖR TAMİRCİSİ ARKADAŞIM VAR.DEPREM BÖLGESİNDE GÖNÜLLÜ ÇALIŞMAK İSTİYOR. Bireysel gitmek istemiyor.  @AFADBaskanlik @ahbap ile iletişim kuramamış.  @Ahbap_Ankara  veya @AFAD_Ankara görevlisi irtibata geçerse ileteyim.

Ltf RT edelim 

@ProfDemirtas",2,['notr'],1,0,45,0,male,person,['AFAD'],1,0,0,0,high,"Tweet, jeneratör tamircisi bir kişinin deprem bölgesinde gönüllü çalışmak istediğini belirterek, ilgili kurumlarla iletişim kurma ve yardım koordinasyonu sağlama amacı taşıyor."
82,1622405999746338818,2023-02-06 01:25:07,"Ayyy çok kötü sallandı urfaaa
Kuşumu aldım bitmesini bekledim
Ölüm çok yakındı #deprem",1,['uzuntu'],1,0,330,0,female,person,['#deprem'],0,1,0,0,high,"Tweet, korku ve çaresizlik gibi duygusal ifadeler içeriyor."
83,1627821920665194498,2023-02-21 00:06:04,@selcukdogann İş yerinde yaklaşık 30 kişilik grupta sadece 2 türk variz. Yabancı olarak başka da kimse yok. Bana ailen iyi mi diye soran 2 kişi oldu. O da birkaç gün sonra. Almanya'da calisiyorum. Çalıştığım firma deprem bölgesine yardım gönderdi. Çalışanlar noldu diye sormadı bile.,4,['notr'],0,0,237,1,male,person,['deprem yardım'],0,0,1,0,high,"Tweet, çalıştığı ortamda yaşadığı ilgisizlik üzerinden toplumsal bir anlam çıkarma ve sorumluluk atfı yapıyor."
84,1624001165724614657,2023-02-10 11:03:45,"Burası İngiltere!
Başbakan Rishi Sunak (@RishiSunak), deprem felaketinden etkilenen insanlarımız için Londra’daki kampanya merkezinde yardım kolileri hazırlıyor! https://t.co/oViQhbIlGd",2,['notr'],788,117,36124,12,male,person,['deprem yardım'],1,0,0,0,high,"Tweet, yardım kolileri hazırlama gibi pratik bir çözüm ve yardım koordinasyonu içermektedir."
85,1624922135213793281,2023-02-13 00:03:21,"Allah yardımcın olsun , yakınlarına sabır versin 
#AhmetHakan #Survivor #survivor2023 #Aptos #ahbab #babalatv #antakyahatay #deprem #depremzede 

 https://t.co/yOxuIngESL",3,['uzuntu'],3,0,7202,2,male,person,"['#deprem', 'deprem yardım']",0,1,0,0,high,"Tweet, duygusal bir ifade olan 'Allah yardımcın olsun, yakınlarına sabır versin' cümlesiyle duygusal odaklı başa çıkma kategorisine giriyor."
86,1623384397868040193,2023-02-08 18:12:56,"@TyrionL25913847 SES VAR!!! HATAY!!

MEHMET İNCİ enkaz altında sesler geliyor kardeşi ile konuşulmuş hala ses var.
Odabaşı Mahallesi A. Gaffur Okan Bulvarı Opet Karşısı Dağsu apartmanı. Antakya/Hatay

0 (505) 102 66 71",1,['notr'],0,0,106,1,male,person,['enkaz'],1,0,0,0,high,"Tweet, enkaz altındaki bir kişiye dair bilgi ve konum paylaşarak yardım koordinasyonu sağlıyor."
87,1623472275931512832,2023-02-09 00:02:07,"@serphilosophe @BabalaTv Cebrail mahallesi. Cumhuriyet caddesi. F. Anlar apartmanı. Antakya lisesi ve Antakya ögretmen evi karşısı. Hatay /Antakya 
13 yaşında AHMET EFE ERİNMEZ göçük altında kaldı.
Enkaz başında babası Murat Göztepe var.
0532 062 86 53",2,['notr'],0,0,6,0,female,person,['enkaz'],1,0,0,0,high,"Tweet, enkaz altında kalan bir kişi hakkında bilgi vererek yardım koordinasyonu sağlamaya çalışıyor."
88,1627823354227949570,2023-02-21 00:11:45,"Kriz merkezine ülkelerden uyarılar geliyor. ""Tsunami olabilir. "" Uyarısı ama sahil bölgesinden uzak durun yetmez depremzedeleri tahliye edilmesi şart. #TCDD Toros express ek sefer atamasi hakkında öneri maili atmaktan elim uyuştu. Var mı gelişme #depremoldu #Hatay",4,['saskinlik'],3,0,449,0,male,person,['#deprem'],1,0,0,0,high,"Tweet, depremzedelerin tahliyesi için öneri ve uyarı içeriyor, bu da problem odaklı başa çıkma kategorisine girer."
89,1624921865805344775,2023-02-13 00:02:17,Ağıtların yetersiz kaldığı andır. #Kahramanmaras #Hatay #Gaziantep #Adiyaman #Sanlıurfa @Diyarbakir #Malatya #Kilis #Osmaniye #Adana #GECMIS_OLSUN_TÜRKIYE https://t.co/k7gKWHLtaK,3,['uzuntu'],1,0,20,0,male,person,['#Gaziantep'],0,1,0,0,high,"Tweet, duygusal bir ifade olan 'ağıtların yetersiz kaldığı an' ifadesiyle yas ve çaresizlik duygularını yansıtıyor."
90,1627390518857433090,2023-02-19 19:31:49,"Bebek uykusundaki bebeleri annesiz bırakan #deprem..😓
Böyle bir an yaşandığını gördüm, arama kurtarma görevlisini gören anne başını birkez kaldırabiliyor kucağında bebeği..😥😓
Ahhh..neden neden??
neden daha erken arama kurtarmalar yapılamadı?

#6şubat #Pazarcık #Elbistan https://t.co/HNT0kQXBkd",3,"['saskinlik', 'uzuntu']",1,0,216,0,male,person,"['#deprem', '#6Şubat']",0,1,1,0,high,"Tweet, duygusal ifadeler ve sorumluluk atfı içeriyor; arama kurtarma çalışmalarının zamanlaması sorgulanıyor."
91,1627824602947674114,2023-02-21 00:16:43,"Eğer ki herkes üzerine düşeni ahlaklı,erdemli bir şekilde yapsaydı belki şimdi şuan güvenli bir şekilde evlerimizde uyuyacaktık  #Gaziantep #hataydeprem #türkiye",4,['arzu'],1,0,264,0,female,person,['#Gaziantep'],0,0,1,0,high,"Tweet, ahlaki ve toplumsal sorumluluk vurgusu yaparak anlam çıkarma içeriyor."
92,1627823796139749383,2023-02-21 00:13:31,bu paralar nereye gitti aloooo çadırlar nerde #SONDAKIKA #deprem,4,['kaygi'],11,0,516,0,female,person,['#deprem'],0,0,1,0,high,"Tweet, sorumluluk atfı ve hesap sorma içeren bir anlam çıkarma ifadesi barındırıyor."
93,1624925808832774145,2023-02-13 00:17:57,"Kurtardığın her can için, sana ayrı ayrı teşekkür ederiz. 
Meksika'dan Türkiye'ye gönderilen arama kurtarma köpeği Proteo, enkaz altında kalarak hayatını kaybetti.
Seni unutmayacağız Küçük Kahraman 😞
Can arıyordu Can verdi.

O BİR KAHRAMAN🖤 https://t.co/9EKPrNTtCX",3,"['sevgi', 'minnet']",152,31,2063,3,male,person,['enkaz'],0,1,0,0,high,"Tweet, arama kurtarma köpeği Proteo'nun kaybı üzerine duygusal bir ifade içeriyor ve şükran ile yas duygularını yansıtıyor."
94,1624925832614387712,2023-02-13 00:18:02,"7 gün nasıl geçti ne çabuk(!) geçti anlayamadım.O gece bu geceydi. Dualarım vefat edenlere. Dualarım enkaz altında hala nefes alanlara. Dualarım tüm canlara. Dualarım orada canını dişine takmış canı gönülden çalışan tüm ekiplere...

Amin",3,"['uzuntu', 'minnet']",0,0,31,0,female,person,['enkaz'],0,1,0,0,high,"Tweet, dua ve duygusal ifadeler içerdiği için emotion_focused kategorisine girer."
95,1627823824786923522,2023-02-21 00:13:37,"Allah' tan başkasına kulluk etmeyin, gidin kime ou verirseniz verin ama o kişiyi elestirilmez ilan etmeyin ululaştirmayın lütfen tevbe edin
ALLAH tan başkasına tapmayın, tağutlar edinmeyin kendinize

#Hatay #depremoldu #YardımParalarıNerede",4,['onaylamama'],0,0,389,0,male,person,"['#deprem', 'deprem yardım']",0,0,1,0,high,"Tweet, dini ve ideolojik bir anlam çıkarma yaparak sorumluluk atfında bulunuyor."
96,1624922114871500803,2023-02-13 00:03:16,"Günlerdir gözümüze uyku girmiyor. Girdiğim her ortamda bütün insanlar ruhu çekilmiş gibi, kimsenin gözünde ışık kalmamış. Ateş bu kez düştüğü yeri değil, tüm ülkemi yaktı #deprem",3,"['kaygi', 'uzuntu']",3,0,261,0,female,person,['#deprem'],0,1,0,0,high,"Tweet, duygusal ifadelerle dolu olup, çaresizlik ve üzüntü duygularını yansıtmaktadır."
97,1622409405735047168,2023-02-06 01:38:39,"Ya Rabbi!!
Sen muhafaza eyle..
İnşallah hiçbir yerde can kaybı yoktur..

#DEPREMOLDU",1,['umut'],81,15,11898,2,male,person,['#deprem'],0,1,0,0,high,"Tweet, dua ve umut ifadeleri içerdiği için duygusal odaklıdır."
98,1622547986063536132,2023-02-06 10:49:20,"@haluklevent Iskenderun/Hatay yelken cad. Sahil evler Eda apt. Cok buyuk bina lutfen yardım gonderin anneannem ve dayım gocuk altında
@AFADTurkiye 
@Ahbap_Adana 
@HatayBSB 
@ahbaphatay",1,['uzuntu'],0,0,89,0,male,person,['AFAD'],1,1,0,0,high,"Tweet, enkaz altında kalanlar için yardım çağrısı yaparak problem odaklı ve duygusal bir yaklaşım sergiliyor."
99,1627824764441042948,2023-02-21 00:17:22,@Mircea_61 @huseyinturkeytr @AFADBaskanlik Bunu denemeden bilemezsin değil mi tatlım?,4,['notr'],0,0,24,1,male,person,['AFAD'],0,0,0,1,high,"Tweet, ironi ve alaycı bir dil kullanarak konuyu hafifletmeye çalışıyor."
100,1622482171167391744,2023-02-06 06:27:48,"Millet ve memleket olarak zorlu bir imtihandan geçiyoruz. Acımız büyük, yükümüz ağır. Dua etmeli, dayanışma içinde olmalı ve devletimize güvenmeliyiz. #deprem",1,['notr'],15,1,685,0,male,person,['#deprem'],0,1,1,0,high,"Tweet, duygusal ifadeler ve toplumsal dayanışma ile devlet güvenine vurgu yaparak anlam çıkarma içeriyor."
101,1623472061329940480,2023-02-09 00:01:16,Katil olmak icin eline silah almaya gerek yok #deprem https://t.co/ulkPMDVvfd,2,['ofke'],0,0,147,0,female,person,['#deprem'],0,0,1,0,high,"Tweet, deprem sonrası sorumluluk atfederek toplumsal bir eleştiri yapıyor."
102,1627828051890393089,2023-02-21 00:30:25,"21 Şubat 2023 03:27:56 +03
Bingöl, Bingöl İli, Türkiye
3.3 M - 2 dk önce
#deprem
https://t.co/vWPG9p1zOH",4,['notr'],18,4,9081,0,male,org,['#deprem'],0,0,0,0,high,"Tweet sadece deprem bilgisi ve link içeriyor, herhangi bir duygusal ifade, anlam çıkarma veya problem çözme içermiyor."
103,1622616040625643520,2023-02-06 15:19:45,"🔴 Yolunuz Açık Olsun... ‼️

• Alanında uzman ekibimizi ve ihtiyaç malzemelerini deprem bölgesine uğurladık. 📌

• Sağ salim gidin, yaraları sarın gelin. Hayırlı yolculuklar, Allah yardımcınız olsun... 📌 https://t.co/eZ3tefYAEz",1,['notr'],140,9,10906,1,male,person,['deprem yardım'],1,1,0,0,high,"Tweet, deprem bölgesine yardım ekibi gönderildiğini belirterek pratik çözüm sunuyor ve duygusal ifadeler içeriyor."
104,1624924086802563072,2023-02-13 00:11:06,#Deprem in 168. Saatinde #Kahramanmaras dan Anne ve Bebeğinden Mutlu bir haber bekliyoruz. Canlara Ulaşmak için Canla Başla Çalışan Kurtarma Ekipleri Sizden de Allah Razı Olsun #TuerkiyeTekYuerek,3,"['umut', 'minnet']",0,0,132,0,male,person,['#deprem'],0,1,0,0,high,"Tweet, kurtarma ekiplerine şükran ve umut dolu bir ifade içeriyor."
105,1626292740618166279,2023-02-16 18:49:39,"258. saatte bir kadın daha kurtarıldı, inanılmaz. 🥺 Neredeyse 12 gün olacak ve hala direnenler var enkaz altlarında 😢",3,"['kaygi', 'uzuntu']",23,0,783,3,male,person,['enkaz'],0,1,0,0,high,"Tweet, kurtarılan bir kadının hikayesi üzerinden duygusal bir ifade içeriyor ve umut ile şaşkınlık duygularını yansıtıyor."
106,1622619610976555011,2023-02-06 15:33:56,Gelişim hastanesi kavşağı aksagaz üstü onur otel karşısı Yokcapek apartmanı Hatay / iskenderun 12 saattir haber alınamıyor yardım daha gelmemiş adı Sıla Avcı YSRFIM EDİN #deprem #enkazaltındayım #Turkiye #Hatay #Turkey #hataydeprem,1,['uzuntu'],8,2,1093,2,female,person,"['#deprem', 'deprem yardım', 'enkaz']",1,0,0,0,high,"Tweet, enkaz altında kalan bir kişi için yardım çağrısı yaparak pratik çözüm odaklı bilgi paylaşımı içeriyor."
